regiao,sigla_uf,cod_macrorregiao_sus,nome_macrorregiao_sus,cod_microrregiao_sus,nome_microrregiao_sus,cod_sus,cod_ibge,nome_municipio
SUDESTE,RJ,3310,MACRORREGIAO III,33007,NOROESTE,330470,3304706,SANTO ANTONIO DE PADUA
SUDESTE,RJ,3310,MACRORREGIAO III,33008,NORTE,330475,3304755,SAO FRANCISCO DE ITABAPOANA
SUDESTE,RJ,3310,MACRORREGIAO III,33008,NORTE,330480,3304805,SAO FIDELIS
SUDESTE,RJ,3311,MACRORREGIAO II,33006,METROPOLITANA II,330490,3304904,SAO GONCALO
SUDESTE,RJ,3310,MACRORREGIAO III,33008,NORTE,330500,3305000,SAO JOAO DA BARRA
SUDESTE,RJ,3311,MACRORREGIAO II,33005,METROPOLITANA I,330510,3305109,SAO JOAO DE MERITI
SUDESTE,RJ,3310,MACRORREGIAO III,33007,NOROESTE,330513,3305133,SAO JOSE DE UBA
SUDESTE,RJ,3311,MACRORREGIAO II,33009,SERRANA,330515,3305158,SAO JOSE DO VALE DO RIO PRETO
SUDESTE,RJ,3310,MACRORREGIAO III,33002,BAIXADA LITORÂNEA,330520,3305208,SAO PEDRO DA ALDEIA
SUDESTE,RJ,3311,MACRORREGIAO II,33009,SERRANA,330530,3305307,SAO SEBASTIAO DO ALTO
SUDESTE,RJ,3312,MACRORREGIAO I,33003,CENTRO-SUL,330540,3305406,SAPUCAIA
SUDESTE,RJ,3310,MACRORREGIAO III,33002,BAIXADA LITORÂNEA,330550,3305505,SAQUAREMA
SUDESTE,RJ,3311,MACRORREGIAO II,33005,METROPOLITANA I,330555,3305554,SEROPEDICA
SUDESTE,RJ,3311,MACRORREGIAO II,33006,METROPOLITANA II,330560,3305604,SILVA JARDIM
SUDESTE,RJ,3311,MACRORREGIAO II,33009,SERRANA,330570,3305703,SUMIDOURO
SUDESTE,RJ,3311,MACRORREGIAO II,33006,METROPOLITANA II,330575,3305752,TANGUA
SUDESTE,RJ,3311,MACRORREGIAO II,33009,SERRANA,330580,3305802,TERESOPOLIS
SUDESTE,RJ,3311,MACRORREGIAO II,33009,SERRANA,330590,3305901,TRAJANO DE MORAES
SUDESTE,RJ,3312,MACRORREGIAO I,33003,CENTRO-SUL,330600,3306008,TRES RIOS
SUDESTE,RJ,3312,MACRORREGIAO I,33004,MÉDIO PARAÍBA,330610,3306107,VALENCA
SUDESTE,RJ,3310,MACRORREGIAO III,33007,NOROESTE,330615,3306156,VARRE-SAI
SUDESTE,RJ,3312,MACRORREGIAO I,33003,CENTRO-SUL,330620,3306206,VASSOURAS
SUDESTE,RJ,3312,MACRORREGIAO I,33004,MÉDIO PARAÍBA,330630,3306305,VOLTA REDONDA
SUDESTE,SP,3533,RRAS10,35091,ADAMANTINA,350010,3500105,ADAMANTINA
SUDESTE,SP,3531,RRAS12,35156,JOSÉ BONIFÁCIO,350020,3500204,ADOLFO
SUDESTE,SP,3528,RRAS15,35142,MANTIQUEIRA,350030,3500303,AGUAI
SUDESTE,SP,3528,RRAS15,35142,MANTIQUEIRA,350040,3500402,AGUAS DA PRATA
SUDESTE,SP,3528,RRAS15,35074,CIRCUITO DAS ÁGUAS,350050,3500501,AGUAS DE LINDOIA
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,350055,3500550,AGUAS DE SANTA BARBARA
SUDESTE,SP,3529,RRAS14,35103,PIRACICABA,350060,3500600,AGUAS DE SAO PEDRO
SUDESTE,SP,3518,RRAS9,35062,BAURU,350070,3500709,AGUDOS
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,350075,3500758,ALAMBARI
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,350080,3500808,ALFREDO MARCONDES
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,350090,3500907,ALTAIR
SUDESTE,SP,3530,RRAS13,35133,VALE DAS CACHOEIRAS,350100,3501004,ALTINOPOLIS
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350110,3501103,ALTO ALEGRE
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,350115,3501152,ALUMINIO
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,350120,3501202,ALVARES FLORENCE
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,350130,3501301,ALVARES MACHADO
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,350140,3501400,ALVARO DE CARVALHO
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,350150,3501509,ALVINLANDIA
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,350160,3501608,AMERICANA
SUDESTE,SP,3530,RRAS13,35031,CENTRAL DO DRS III,350170,3501707,AMERICO BRASILIENSE
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,350180,3501806,AMERICO DE CAMPOS
SUDESTE,SP,3528,RRAS15,35074,CIRCUITO DAS ÁGUAS,350190,3501905,AMPARO
SUDESTE,SP,3529,RRAS14,35104,RIO CLARO,350200,3502002,ANALANDIA
SUDESTE,SP,3531,RRAS12,35022,LAGOS DO DRS II,350210,3502101,ANDRADINA
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,350220,3502200,ANGATUBA
SUDESTE,SP,3518,RRAS9,35063,POLO CUESTA,350230,3502309,ANHEMBI
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,350240,3502408,ANHUMAS
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,350250,3502507,APARECIDA
SUDESTE,SP,3531,RRAS12,35153,JALES,350260,3502606,APARECIDA D'OESTE
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,350270,3502705,APIAI
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,350275,3502754,ARACARIGUAMA
SUDESTE,SP,3531,RRAS12,35021,CENTRAL DO DRS II,350280,3502804,ARACATUBA
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,350290,3502903,ARACOIABA DA SERRA
SUDESTE,SP,3530,RRAS13,35083,ALTA MOGIANA,350300,3503000,ARAMINA
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,350310,3503109,ARANDU
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,350315,3503158,ARAPEI
SUDESTE,SP,3530,RRAS13,35031,CENTRAL DO DRS III,350320,3503208,ARARAQUARA
SUDESTE,SP,3529,RRAS14,35101,ARARAS,350330,3503307,ARARAS
SUDESTE,SP,3533,RRAS10,35095,TUPÃ,350335,3503356,ARCO-IRIS
SUDESTE,SP,3518,RRAS9,35062,BAURU,350340,3503406,AREALVA
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,350350,3503505,AREIAS
SUDESTE,SP,3518,RRAS9,35063,POLO CUESTA,350360,3503604,AREIOPOLIS
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,350370,3503703,ARIRANHA
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,350380,3503802,ARTUR NOGUEIRA
SUDESTE,SP,3525,RRAS2,35011,ALTO DO TIETÊ,350390,3503901,ARUJA
SUDESTE,SP,3531,RRAS12,35153,JALES,350395,3503950,ASPASIA
SUDESTE,SP,3533,RRAS10,35092,ASSIS,350400,3504008,ASSIS
SUDESTE,SP,3527,RRAS16,35071,BRAGANÇA,350410,3504107,ATIBAIA
SUDESTE,SP,3531,RRAS12,35021,CENTRAL DO DRS II,350420,3504206,AURIFLAMA
SUDESTE,SP,3518,RRAS9,35062,BAURU,350430,3504305,AVAI
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350440,3504404,AVANHANDAVA
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,350450,3504503,AVARE
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,350460,3504602,BADY BASSITT
SUDESTE,SP,3518,RRAS9,35062,BAURU,350470,3504701,BALBINOS
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,350480,3504800,BALSAMO
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,350490,3504909,BANANAL
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,350500,3505005,BARAO DE ANTONINA
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350510,3505104,BARBOSA
SUDESTE,SP,3518,RRAS9,35064,JAÚ,350520,3505203,BARIRI
SUDESTE,SP,3518,RRAS9,35064,JAÚ,350530,3505302,BARRA BONITA
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,350535,3505351,BARRA DO CHAPEU
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,350540,3505401,BARRA DO TURVO
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,350550,3505500,BARRETOS
SUDESTE,SP,3530,RRAS13,35131,HORIZONTE VERDE,350560,3505609,BARRINHA
SUDESTE,SP,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,350570,3505708,BARUERI
SUDESTE,SP,3533,RRAS10,35095,TUPÃ,350580,3505807,BASTOS
SUDESTE,SP,3530,RRAS13,35133,VALE DAS CACHOEIRAS,350590,3505906,BATATAIS
SUDESTE,SP,3518,RRAS9,35062,BAURU,350600,3506003,BAURU
SUDESTE,SP,3530,RRAS13,35052,SUL - BARRETOS,350610,3506102,BEBEDOURO
SUDESTE,SP,3531,RRAS12,35021,CENTRAL DO DRS II,350620,3506201,BENTO DE ABREU
SUDESTE,SP,3533,RRAS10,35094,OURINHOS,350630,3506300,BERNARDINO DE CAMPOS
SUDESTE,SP,3520,RRAS7,35041,BAIXADA SANTISTA,350635,3506359,BERTIOGA
SUDESTE,SP,3531,RRAS12,35021,CENTRAL DO DRS II,350640,3506409,BILAC
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350650,3506508,BIRIGUI
SUDESTE,SP,3525,RRAS2,35011,ALTO DO TIETÊ,350660,3506607,BIRITIBA-MIRIM
SUDESTE,SP,3530,RRAS13,35031,CENTRAL DO DRS III,350670,3506706,BOA ESPERANCA DO SUL
SUDESTE,SP,3518,RRAS9,35064,JAÚ,350680,3506805,BOCAINA
SUDESTE,SP,3518,RRAS9,35063,POLO CUESTA,350690,3506904,BOFETE
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,350700,3507001,BOITUVA
SUDESTE,SP,3527,RRAS16,35071,BRAGANÇA,350710,3507100,BOM JESUS DOS PERDOES
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,350715,3507159,BOM SUCESSO DE ITARARE
SUDESTE,SP,3533,RRAS10,35092,ASSIS,350720,3507209,BORA
SUDESTE,SP,3518,RRAS9,35064,JAÚ,350730,3507308,BORACEIA
SUDESTE,SP,3530,RRAS13,35032,CENTRO OESTE DO DRS III,350740,3507407,BORBOREMA
SUDESTE,SP,3518,RRAS9,35062,BAURU,350745,3507456,BOREBI
SUDESTE,SP,3518,RRAS9,35063,POLO CUESTA,350750,3507506,BOTUCATU
SUDESTE,SP,3527,RRAS16,35071,BRAGANÇA,350760,3507605,BRAGANCA PAULISTA
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350770,3507704,BRAUNA
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350775,3507753,BREJO ALEGRE
SUDESTE,SP,3530,RRAS13,35133,VALE DAS CACHOEIRAS,350780,3507803,BRODOWSKI
SUDESTE,SP,3518,RRAS9,35064,JAÚ,350790,3507902,BROTAS
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,350800,3508009,BURI
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,350810,3508108,BURITAMA
SUDESTE,SP,3530,RRAS13,35083,ALTA MOGIANA,350820,3508207,BURITIZAL
SUDESTE,SP,3518,RRAS9,35062,BAURU,350830,3508306,CABRALIA PAULISTA
SUDESTE,SP,3527,RRAS16,35073,JUNDIAÍ,350840,3508405,CABREUVA
SUDESTE,SP,3526,RRAS17,35171,ALTO VALE DO PARAÍBA,350850,3508504,CACAPAVA
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,350860,3508603,CACHOEIRA PAULISTA
SUDESTE,SP,3528,RRAS15,35143,RIO PARDO,350870,3508702,CACONDE
SUDESTE,SP,3518,RRAS9,35065,LINS,350880,3508801,CAFELANDIA
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,350890,3508900,CAIABU
SUDESTE,SP,3524,RRAS3,35012,FRANCO DA ROCHA,350900,3509007,CAIEIRAS
SUDESTE,SP,3532,RRAS11,35114,EXTREMO OESTE PAULISTA,350910,3509106,CAIUA
SUDESTE,SP,3524,RRAS3,35012,FRANCO DA ROCHA,350920,3509205,CAJAMAR
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,350925,3509254,CAJATI
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,350930,3509304,CAJOBI
SUDESTE,SP,3530,RRAS13,35133,VALE DAS CACHOEIRAS,350940,3509403,CAJURU
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,350945,3509452,CAMPINA DO MONTE ALEGRE
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,350950,3509502,CAMPINAS
SUDESTE,SP,3527,RRAS16,35073,JUNDIAÍ,350960,3509601,CAMPO LIMPO PAULISTA
SUDESTE,SP,3526,RRAS17,35174,VALE DO PARAÍBA/REGIÃO SERRANA,350970,3509700,CAMPOS DO JORDAO
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,350980,3509809,CAMPOS NOVOS PAULISTA
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,350990,3509908,CANANEIA
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,350995,3509957,CANAS
SUDESTE,SP,3533,RRAS10,35092,ASSIS,351000,3510005,CANDIDO MOTA
SUDESTE,SP,3530,RRAS13,35033,NORTE DO DRS III,351010,3510104,CANDIDO RODRIGUES
SUDESTE,SP,3533,RRAS10,35094,OURINHOS,351015,3510153,CANITAR
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,351020,3510203,CAPAO BONITO
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,351030,3510302,CAPELA DO ALTO
SUDESTE,SP,3529,RRAS14,35103,PIRACICABA,351040,3510401,CAPIVARI
SUDESTE,SP,3526,RRAS17,35173,LITORAL NORTE,351050,3510500,CARAGUATATUBA
SUDESTE,SP,3522,RRAS5,35014,ROTA DOS BANDEIRANTES,351060,3510609,CARAPICUIBA
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,351070,3510708,CARDOSO
SUDESTE,SP,3528,RRAS15,35143,RIO PARDO,351080,3510807,CASA BRANCA
SUDESTE,SP,3530,RRAS13,35133,VALE DAS CACHOEIRAS,351090,3510906,CASSIA DOS COQUEIROS
SUDESTE,SP,3531,RRAS12,35022,LAGOS DO DRS II,351100,3511003,CASTILHO
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,351110,3511102,CATANDUVA
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,351120,3511201,CATIGUA
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,351130,3511300,CEDRAL
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,351140,3511409,CERQUEIRA CESAR
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,351150,3511508,CERQUILHO
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,351160,3511607,CESARIO LANGE
SUDESTE,SP,3529,RRAS14,35103,PIRACICABA,351170,3511706,CHARQUEADA
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,351190,3511904,CLEMENTINA
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,351200,3512001,COLINA
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,351210,3512100,COLOMBIA
SUDESTE,SP,3529,RRAS14,35101,ARARAS,351220,3512209,CONCHAL
SUDESTE,SP,3518,RRAS9,35063,POLO CUESTA,351230,3512308,CONCHAS
SUDESTE,SP,3529,RRAS14,35102,LIMEIRA,351240,3512407,CORDEIROPOLIS
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,351250,3512506,COROADOS
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,351260,3512605,CORONEL MACEDO
SUDESTE,SP,3529,RRAS14,35104,RIO CLARO,351270,3512704,CORUMBATAI
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,351280,3512803,COSMOPOLIS
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,351290,3512902,COSMORAMA
SUDESTE,SP,3523,RRAS4,35013,MANANCIAIS,351300,3513009,COTIA
SUDESTE,SP,3530,RRAS13,35132,AQUÍFERO GUARANI,351310,3513108,CRAVINHOS
SUDESTE,SP,3530,RRAS13,35081,TRÊS COLINAS,351320,3513207,CRISTAIS PAULISTA
SUDESTE,SP,3533,RRAS10,35092,ASSIS,351330,3513306,CRUZALIA
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,351340,3513405,CRUZEIRO
SUDESTE,SP,3520,RRAS7,35041,BAIXADA SANTISTA,351350,3513504,CUBATAO
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,351360,3513603,CUNHA
SUDESTE,SP,3530,RRAS13,35034,CORAÇÃO DO DRS III,351370,3513702,DESCALVADO
SUDESTE,SP,3534,RRAS1,35015,GRANDE ABC,351380,3513801,DIADEMA
SUDESTE,SP,3531,RRAS12,35153,JALES,351385,3513850,DIRCE REIS
SUDESTE,SP,3528,RRAS15,35143,RIO PARDO,351390,3513900,DIVINOLANDIA
SUDESTE,SP,3530,RRAS13,35033,NORTE DO DRS III,351400,3514007,DOBRADA
SUDESTE,SP,3518,RRAS9,35064,JAÚ,351410,3514106,DOIS CORREGOS
SUDESTE,SP,3531,RRAS12,35153,JALES,351420,3514205,DOLCINOPOLIS
SUDESTE,SP,3530,RRAS13,35034,CORAÇÃO DO DRS III,351430,3514304,DOURADO
SUDESTE,SP,3532,RRAS11,35111,ALTA PAULISTA,351440,3514403,DRACENA
SUDESTE,SP,3518,RRAS9,35062,BAURU,351450,3514502,DUARTINA
SUDESTE,SP,3530,RRAS13,35131,HORIZONTE VERDE,351460,3514601,DUMONT
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,351470,3514700,ECHAPORA
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,351480,3514809,ELDORADO
SUDESTE,SP,3529,RRAS14,35103,PIRACICABA,351490,3514908,ELIAS FAUSTO
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,351492,3514924,ELISIARIO
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,351495,3514957,EMBAUBA
SUDESTE,SP,3523,RRAS4,35013,MANANCIAIS,351500,3515004,EMBU DAS ARTES
SUDESTE,SP,3523,RRAS4,35013,MANANCIAIS,351510,3515103,EMBU-GUACU
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,351512,3515129,EMILIANOPOLIS
SUDESTE,SP,3529,RRAS14,35102,LIMEIRA,351515,3515152,ENGENHEIRO COELHO
SUDESTE,SP,3528,RRAS15,35142,MANTIQUEIRA,351518,3515186,ESPIRITO SANTO DO PINHAL
SUDESTE,SP,3533,RRAS10,35094,OURINHOS,351519,3515194,ESPIRITO SANTO DO TURVO
SUDESTE,SP,3531,RRAS12,35154,FERNANDÓPOLIS,351520,3515202,ESTRELA D'OESTE
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,351530,3515301,ESTRELA DO NORTE
SUDESTE,SP,3532,RRAS11,35115,PONTAL DO PARANAPANEMA,351535,3515350,EUCLIDES DA CUNHA PAULISTA
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,351540,3515400,FARTURA
SUDESTE,SP,3531,RRAS12,35154,FERNANDÓPOLIS,351550,3515509,FERNANDOPOLIS
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,351560,3515608,FERNANDO PRESTES
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,351565,3515657,FERNAO
SUDESTE,SP,3525,RRAS2,35011,ALTO DO TIETÊ,351570,3515707,FERRAZ DE VASCONCELOS
SUDESTE,SP,3532,RRAS11,35111,ALTA PAULISTA,351580,3515806,FLORA RICA
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,351590,3515905,FLOREAL
SUDESTE,SP,3533,RRAS10,35091,ADAMANTINA,351600,3516002,FLORIDA PAULISTA
SUDESTE,SP,3533,RRAS10,35092,ASSIS,351610,3516101,FLORINIA
SUDESTE,SP,3530,RRAS13,35081,TRÊS COLINAS,351620,3516200,FRANCA
SUDESTE,SP,3524,RRAS3,35012,FRANCO DA ROCHA,351630,3516309,FRANCISCO MORATO
SUDESTE,SP,3524,RRAS3,35012,FRANCO DA ROCHA,351640,3516408,FRANCO DA ROCHA
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,351650,3516507,GABRIEL MONTEIRO
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,351660,3516606,GALIA
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,351670,3516705,GARCA
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,351680,3516804,GASTAO VIDIGAL
SUDESTE,SP,3530,RRAS13,35031,CENTRAL DO DRS III,351685,3516853,GAVIAO PEIXOTO
SUDESTE,SP,3531,RRAS12,35157,VOTUPORANGA,351690,3516903,GENERAL SALGADO
SUDESTE,SP,3518,RRAS9,35065,LINS,351700,3517000,GETULINA
SUDESTE,SP,3531,RRAS12,35023,CONSÓRCIOS DO DRS II,351710,3517109,GLICERIO
SUDESTE,SP,3518,RRAS9,35065,LINS,351720,3517208,GUAICARA
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,351730,3517307,GUAIMBE
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,351740,3517406,GUAIRA
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,351750,3517505,GUAPIACU
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,351760,3517604,GUAPIARA
SUDESTE,SP,3530,RRAS13,35083,ALTA MOGIANA,351770,3517703,GUARA
SUDESTE,SP,3531,RRAS12,35022,LAGOS DO DRS II,351780,3517802,GUARACAI
SUDESTE,SP,3530,RRAS13,35051,NORTE - BARRETOS,351790,3517901,GUARACI
SUDESTE,SP,3531,RRAS12,35154,FERNANDÓPOLIS,351800,3518008,GUARANI D'OESTE
SUDESTE,SP,3533,RRAS10,35093,MARÍLIA,351810,3518107,GUARANTA
SUDESTE,SP,3531,RRAS12,35021,CENTRAL DO DRS II,351820,3518206,GUARARAPES
SUDESTE,SP,3525,RRAS2,35011,ALTO DO TIETÊ,351830,3518305,GUARAREMA
SUDESTE,SP,3526,RRAS17,35172,CIRCUITO DA FÉ E VALE HISTÓRICO,351840,3518404,GUARATINGUETA
SUDESTE,SP,3519,RRAS8,35161,ITAPETININGA,351850,3518503,GUAREI
SUDESTE,SP,3530,RRAS13,35131,HORIZONTE VERDE,351860,3518602,GUARIBA
SUDESTE,SP,3520,RRAS7,35041,BAIXADA SANTISTA,351870,3518701,GUARUJA
SUDESTE,SP,3525,RRAS2,35011,ALTO DO TIETÊ,351880,3518800,GUARULHOS
SUDESTE,SP,3530,RRAS13,35132,AQUÍFERO GUARANI,351885,3518859,GUATAPARA
SUDESTE,SP,3531,RRAS12,35021,CENTRAL DO DRS II,351890,3518909,GUZOLANDIA
SUDESTE,SP,3533,RRAS10,35095,TUPÃ,351900,3519006,HERCULANDIA
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,351905,3519055,HOLAMBRA
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,351907,3519071,HORTOLANDIA
SUDESTE,SP,3518,RRAS9,35062,BAURU,351910,3519105,IACANGA
SUDESTE,SP,3533,RRAS10,35095,TUPÃ,351920,3519204,IACRI
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,351925,3519253,IARAS
SUDESTE,SP,3530,RRAS13,35034,CORAÇÃO DO DRS III,351930,3519303,IBATE
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,351940,3519402,IBIRA
SUDESTE,SP,3533,RRAS10,35092,ASSIS,351950,3519501,IBIRAREMA
SUDESTE,SP,3530,RRAS13,35032,CENTRO OESTE DO DRS III,351960,3519600,IBITINGA
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,351970,3519709,IBIUNA
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,351980,3519808,ICEM
SUDESTE,SP,3532,RRAS11,35113,ALTO CAPIVARI,351990,3519907,IEPE
SUDESTE,SP,3518,RRAS9,35064,JAÚ,352000,3520004,IGARACU DO TIETE
SUDESTE,SP,3530,RRAS13,35083,ALTA MOGIANA,352010,3520103,IGARAPAVA
SUDESTE,SP,3526,RRAS17,35171,ALTO VALE DO PARAÍBA,352020,3520202,IGARATA
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,352030,3520301,IGUAPE
SUDESTE,SP,3526,RRAS17,35173,LITORAL NORTE,352040,3520400,ILHABELA
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,352042,3520426,ILHA COMPRIDA
SUDESTE,SP,3531,RRAS12,35022,LAGOS DO DRS II,352044,3520442,ILHA SOLTEIRA
SUDESTE,SP,3528,RRAS15,35072,REGIÃO METROPOLITANA DE CAMPINAS,352050,3520509,INDAIATUBA
SUDESTE,SP,3532,RRAS11,35112,ALTA SOROCABANA,352060,3520608,INDIANA
SUDESTE,SP,3531,RRAS12,35154,FERNANDÓPOLIS,352070,3520707,INDIAPORA
SUDESTE,SP,3533,RRAS10,35091,ADAMANTINA,352080,3520806,INUBIA PAULISTA
SUDESTE,SP,3533,RRAS10,35094,OURINHOS,352090,3520905,IPAUSSU
SUDESTE,SP,3519,RRAS8,35163,SOROCABA,352100,3521002,IPERO
SUDESTE,SP,3529,RRAS14,35104,RIO CLARO,352110,3521101,IPEUNA
SUDESTE,SP,3531,RRAS12,35155,SÃO JOSÉ DO RIO PRETO,352115,3521150,IPIGUA
SUDESTE,SP,3520,RRAS7,35121,VALE DO RIBEIRA,352120,3521200,IPORANGA
SUDESTE,SP,3530,RRAS13,35082,ALTA ANHANGUERA,352130,3521309,IPUA
SUDESTE,SP,3529,RRAS14,35102,LIMEIRA,352140,3521408,IRACEMAPOLIS
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,352150,3521507,IRAPUA
SUDESTE,SP,3532,RRAS11,35111,ALTA PAULISTA,352160,3521606,IRAPURU
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,352170,3521705,ITABERA
SUDESTE,SP,3518,RRAS9,35061,VALE DO JURUMIRIM,352180,3521804,ITAI
SUDESTE,SP,3531,RRAS12,35151,CATANDUVA,352190,3521903,ITAJOBI
SUDESTE,SP,3518,RRAS9,35064,JAÚ,352200,3522000,ITAJU
SUDESTE,SP,3520,RRAS7,35041,BAIXADA SANTISTA,352210,3522109,ITANHAEM
SUDESTE,SP,3519,RRAS8,35162,ITAPEVA,352215,3522158,ITAOCA
